product_type	manufacturer	description	link	image_link	id	title	quantity	availability	shipping	mnp	price	condition	brand
Fragrances	Coty	Gel douche 55 ml	http://www.parfumreduc.com/product_info.php?products_id=350192	http://www.parfumwholesale.com/images/photos/189900.jpg	189900	HEALING GARDEN JASMINE THERAPY de Coty	8	in stock	FR::Standard:14	189900	22.9950	new	HEALING GARDEN JASMINE THERAPY
Fragrances	Coty	COLOGNE 175 ml	http://www.parfumreduc.com/product_info.php?products_id=350190	http://www.parfumwholesale.com/images/photos/145501.jpg	145501	HEALING GARDEN IN BLOOM de Coty	50	in stock	FR::Standard:14	145501	30.3100	new	HEALING GARDEN IN BLOOM
Fragrances	Coty	POSITIVITY Eau de Cologne Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=350189	http://www.parfumwholesale.com/images/photos/124354.jpg	124354	HEALING GARDEN GINGERLILY THERAPY de Coty	50	in stock	FR::Standard:14	124354	26.6525	new	HEALING GARDEN GINGERLILY THERAPY
Fragrances	Coty	SENSUAL PLUM Brumisateur pour le corps 60 ml	http://www.parfumreduc.com/product_info.php?products_id=350184	http://www.parfumwholesale.com/images/photos/189882.jpg	189882	HEALING GARDEN BEAUTY de Coty	50	in stock	FR::Standard:14	189882	22.9950	new	HEALING GARDEN BEAUTY
Fragrances	Coty	Brumisateur pour le corps 45 ml	http://www.parfumreduc.com/product_info.php?products_id=350182	http://www.parfumwholesale.com/images/photos/189909.jpg	189909	HEALING GARDEN APPLE & ACAI de Coty	50	in stock	FR::Standard:14	189909	22.9950	new	HEALING GARDEN APPLE & ACAI
Bath & Body	Coty	Lotion Après-Rasage 60 ml	http://www.parfumreduc.com/product_info.php?products_id=268628	http://www.parfumwholesale.com/images/photos/179210.jpg	179210	STETSON BLACK de Coty	50	in stock	FR::Standard:14	179210	29.6450	new	STETSON BLACK
Bath & Body	Coty	Lotion Après-Rasage 60 ml	http://www.parfumreduc.com/product_info.php?products_id=268630	http://www.parfumwholesale.com/images/photos/186680.jpg	186680	STETSON FRESH de Coty	50	in stock	FR::Standard:14	186680	28.6475	new	STETSON FRESH
Bath & Body	Coty	Savon 40 ml WITH Trousse de voyage	http://www.parfumreduc.com/product_info.php?products_id=268634	http://www.parfumwholesale.com/images/photos/119827.jpg	119827	STETSON de Coty	46	in stock	FR::Standard:14	119827	23.6600	new	STETSON
Gift Sets	Coty	Eau de Cologne Vaporisateur 30 ml & Lotion Après-Rasage 50 ml	http://www.parfumreduc.com/product_info.php?products_id=350027	http://www.parfumwholesale.com/images/photos/128638.jpg	128638	GRAVITY de Coty	18	in stock	FR::Standard:14	128638	34.9650	new	GRAVITY
Fragrances	Coty	Eau de Cologne Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=350026	http://www.parfumwholesale.com/images/photos/153088.jpg	153088	GRAVITY de Coty	50	in stock	FR::Standard:14	153088	32.3050	new	GRAVITY
Fragrances	Coty	Eau de Cologne Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=273333	http://www.parfumwholesale.com/images/photos/122953.jpg	122953	EMERAUDE de Coty	50	in stock	FR::Standard:14	122953	36.9600	new	EMERAUDE
Bath & Body	Coty	Lotion Après-Rasage 105 ml	http://www.parfumreduc.com/product_info.php?products_id=273947	http://www.parfumwholesale.com/images/photos/128999.jpg	128999	STETSON de Coty	47	in stock	FR::Standard:14	128999	36.2950	new	STETSON
Fragrances	Coty	Eau de Toilette Vaporisateur 50 ml	http://www.parfumreduc.com/product_info.php?products_id=349722	http://www.parfumwholesale.com/images/photos/117541.jpg	117541	EXCLAMATION de Coty	32	in stock	FR::Standard:14	117541	32.9700	new	EXCLAMATION
Fragrances	Coty	Eau de Cologne Vaporisateur 50 ml	http://www.parfumreduc.com/product_info.php?products_id=349721	http://www.parfumwholesale.com/images/photos/118442.jpg	118442	EXCLAMATION de Coty	50	in stock	FR::Standard:14	118442	32.3050	new	EXCLAMATION
Bath & Body	Coty	Lotion Après-Rasage COOLING MOISTURE 60 ml	http://www.parfumreduc.com/product_info.php?products_id=278517	http://www.parfumwholesale.com/images/photos/122880.jpg	122880	STETSON de Coty	5	in stock	FR::Standard:14	122880	27.9825	new	STETSON
Gift Sets	Coty	Eau de Cologne Vaporisateur 45 ml & Eau de Cologne Vaporisateur 20 ml	http://www.parfumreduc.com/product_info.php?products_id=279379	http://www.parfumwholesale.com/images/photos/204099.jpg	204099	STETSON RICH SUEDE de Coty	15	in stock	FR::Standard:14	204099	32.3050	new	STETSON RICH SUEDE
Bath & Body	Coty	Gel douche 120 ml	http://www.parfumreduc.com/product_info.php?products_id=282666	http://www.parfumwholesale.com/images/photos/166261.jpg	166261	STETSON UNTAMED de Coty	25	in stock	FR::Standard:14	166261	25.9875	new	STETSON UNTAMED
Bath & Body	Coty	BRAZILIAN BEAUTY PAPAYA MINT Crème pour les pieds 120 ml	http://www.parfumreduc.com/product_info.php?products_id=283766	http://www.parfumwholesale.com/images/photos/211222.jpg	211222	CALGON de Coty	10	in stock	FR::Standard:14	211222	25.9875	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PAPAYA MINT FOOT SCRUB 120 ml	http://www.parfumreduc.com/product_info.php?products_id=283767	http://www.parfumwholesale.com/images/photos/211223.jpg	211223	CALGON de Coty	34	in stock	FR::Standard:14	211223	25.9875	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PARADISE FLOWER & HIBISCUS Soin "éclat" 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283768	http://www.parfumwholesale.com/images/photos/211226.jpg	211226	CALGON de Coty	39	in stock	FR::Standard:14	211226	25.9875	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PARADISE FLOWER & HIBISCUS Gel douche 105 ml	http://www.parfumreduc.com/product_info.php?products_id=283769	http://www.parfumwholesale.com/images/photos/211221.jpg	211221	CALGON de Coty	7	in stock	FR::Standard:14	211221	23.3275	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PASSION FRUIT & BRAZIL NUT Soin "éclat" 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283770	http://www.parfumwholesale.com/images/photos/211228.jpg	211228	CALGON de Coty	41	in stock	FR::Standard:14	211228	25.9875	new	CALGON
Bath & Body	Coty	GET JUIC'D STRAWBERRY GREEN APPLE Brumisateur pour le corps 235 ml	http://www.parfumreduc.com/product_info.php?products_id=283771	http://www.parfumwholesale.com/images/photos/211235.jpg	211235	CALGON de Coty	30	in stock	FR::Standard:14	211235	25.9875	new	CALGON
Bath & Body	Coty	Mmmm! COCONUT SORBET Lotion pour le corps 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283772	http://www.parfumwholesale.com/images/photos/211231.jpg	211231	CALGON de Coty	10	in stock	FR::Standard:14	211231	25.9875	new	CALGON
Bath & Body	Coty	TROPICAL DREAM Gel douche 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283775	http://www.parfumwholesale.com/images/photos/134441.jpg	134441	CALGON de Coty	18	in stock	FR::Standard:14	134441	25.9875	new	CALGON
Bath & Body	Coty	TENDER LAVANDER Lotion pour le corps 120 ml	http://www.parfumreduc.com/product_info.php?products_id=283779	http://www.parfumwholesale.com/images/photos/211245.jpg	211245	HEALING GARDEN CALM de Coty	6	in stock	FR::Standard:14	211245	23.3275	new	HEALING GARDEN CALM
Bath & Body	Coty	TENDER LAVANDER Gel douche 55 ml	http://www.parfumreduc.com/product_info.php?products_id=283780	http://www.parfumwholesale.com/images/photos/211257.jpg	211257	HEALING GARDEN CALM de Coty	50	in stock	FR::Standard:14	211257	22.9950	new	HEALING GARDEN CALM
Bath & Body	Coty	VITALIZING GREEN TEA Gommage pour le corps 165 ml	http://www.parfumreduc.com/product_info.php?products_id=283785	http://www.parfumwholesale.com/images/photos/211246.jpg	211246	HEALING GARDEN RENEW de Coty	12	in stock	FR::Standard:14	211246	26.3200	new	HEALING GARDEN RENEW
Bath & Body	Coty	SENSUAL AROMA OIL 30 ml	http://www.parfumreduc.com/product_info.php?products_id=284558	http://www.parfumwholesale.com/images/photos/128852.jpg	128852	HEALING GARDEN JASMINE THERAPY de Coty	5	in stock	FR::Standard:14	128852	24.3250	new	HEALING GARDEN JASMINE THERAPY
Fragrances	Coty	Eau de Toilette Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=349026	http://www.parfumwholesale.com/images/photos/119532.jpg	119532	COTY EXTREME ORIENT de Coty	12	in stock	FR::Standard:14	119532	36.2950	new	COTY EXTREME ORIENT
Fragrances	Coty	Eau de Cologne Vaporisateur 45 ml	http://www.parfumreduc.com/product_info.php?products_id=349027	http://www.parfumwholesale.com/images/photos/122909.jpg	122909	COTY MUSK de Coty	50	in stock	FR::Standard:14	122909	31.3075	new	COTY MUSK
Fragrances	Coty	Eau de Cologne Vaporisateur 45 ml	http://www.parfumreduc.com/product_info.php?products_id=349029	http://www.parfumwholesale.com/images/photos/132566.jpg	132566	COTY WILD MUSK de Coty	50	in stock	FR::Standard:14	132566	31.3075	new	COTY WILD MUSK
Fragrances	Coty	CONCENTRATE Eau de Cologne Vaporisateur 45 ml	http://www.parfumreduc.com/product_info.php?products_id=349030	http://www.parfumwholesale.com/images/photos/166524.jpg	166524	COTY WILD MUSK de Coty	50	in stock	FR::Standard:14	166524	32.3050	new	COTY WILD MUSK
Fragrances	Coty	Eau de Cologne Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=348106	http://www.parfumwholesale.com/images/photos/126853.jpg	126853	ASPEN de Coty	30	in stock	FR::Standard:14	126853	26.9850	new	ASPEN
Fragrances	Coty	Eau de Cologne Vaporisateur 120 ml	http://www.parfumreduc.com/product_info.php?products_id=348107	http://www.parfumwholesale.com/images/photos/120585.jpg	120585	ASPEN de Coty	50	in stock	FR::Standard:14	120585	34.9650	new	ASPEN
Gift Sets	Coty	Eau de Cologne Vaporisateur 60 ml & Lotion Après-Rasage 50 ml	http://www.parfumreduc.com/product_info.php?products_id=348108	http://www.parfumwholesale.com/images/photos/162960.jpg	162960	ASPEN de Coty	5	in stock	FR::Standard:14	162960	35.6300	new	ASPEN
Fragrances	Coty	Eau de Parfum Vaporisateur 100 ml	http://www.parfumreduc.com/product_info.php?products_id=349314	http://www.parfumwholesale.com/images/photos/147971.jpg	147971	DESPERATE HOUSEWIVES FORBIDDEN FRUIT de Coty	50	in stock	FR::Standard:14	147971	36.2950	new	DESPERATE HOUSEWIVES FORBIDDEN FRUIT
Gift Sets	Coty	COLOGNE 45 ml & Lotion Après-Rasage 20 ml	http://www.parfumreduc.com/product_info.php?products_id=352566	http://www.parfumwholesale.com/images/photos/218370.jpg	218370	STETSON de Coty	7	in stock	FR::Standard:14	218370	34.9650	new	STETSON
Fragrances	Coty	Eau de Cologne Vaporisateur 20 ml	http://www.parfumreduc.com/product_info.php?products_id=352565	http://www.parfumwholesale.com/images/photos/123757.jpg	123757	STETSON de Coty	50	in stock	FR::Standard:14	123757	26.9850	new	STETSON
Gift Sets	Coty	Eau de Cologne Vaporisateur 45 ml & Eau de Cologne Vaporisateur 20 ml	http://www.parfumreduc.com/product_info.php?products_id=352559	http://www.parfumwholesale.com/images/photos/185703.jpg	185703	STETSON FRESH de Coty	15	in stock	FR::Standard:14	185703	33.6350	new	STETSON FRESH
Fragrances	Coty	Eau de Cologne Vaporisateur 20 ml	http://www.parfumreduc.com/product_info.php?products_id=352556	http://www.parfumwholesale.com/images/photos/153963.jpg	153963	STETSON BLACK de Coty	18	in stock	FR::Standard:14	153963	26.9850	new	STETSON BLACK
Fragrances	Coty	Eau de Cologne Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=352024	http://www.parfumwholesale.com/images/photos/128346.jpg	128346	PREFERRED STOCK de Coty	50	in stock	FR::Standard:14	128346	28.3150	new	PREFERRED STOCK
Fragrances	Coty	Eau de Cologne Vaporisateur 50 ml	http://www.parfumreduc.com/product_info.php?products_id=347893	http://www.parfumwholesale.com/images/photos/196946.jpg	196946	ALL AMERICAN STETSON de Coty	26	in stock	FR::Standard:14	196946	32.3050	new	ALL AMERICAN STETSON
Fragrances	Coty	COLOGNE 50 ml	http://www.parfumreduc.com/product_info.php?products_id=385704	http://www.parfumwholesale.com/images/photos/222331.jpg	222331	STETSON de Coty	50	in stock	FR::Standard:14	222331	29.9775	new	STETSON
Fragrances	Courreges	Eau de Toilette Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=385525	http://www.parfumwholesale.com/images/photos/222137.jpg	222137	COURREGES 2020 de Courreges	50	in stock	FR::Standard:14	222137	38.9550	new	COURREGES 2020
Fragrances	Creed	Eau de Toilette Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=244259	http://www.parfumwholesale.com/images/photos/117403.jpg	117403	CREED ROYAL DELIGHT de Creed	11	in stock	FR::Standard:14	117403	181.2650	new	CREED ROYAL DELIGHT
Bath & Body	Creed	Gel douche 200 ml	http://www.parfumreduc.com/product_info.php?products_id=265930	http://www.parfumwholesale.com/images/photos/140666.jpg	140666	CREED SPRING FLOWER de Creed	8	in stock	FR::Standard:14	140666	64.2250	new	CREED SPRING FLOWER
Fragrances	Creed	Eau de Toilette Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=230980	http://www.parfumwholesale.com/images/photos/148964.jpg	148964	CREED HIMALAYA de Creed	16	in stock	FR::Standard:14	148964	112.1050	new	CREED HIMALAYA
Fragrances	Creed	Eau de Parfum Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=230990	http://www.parfumwholesale.com/images/photos/150564.jpg	150564	CREED SANTAL de Creed	14	in stock	FR::Standard:14	150564	112.1050	new	CREED SANTAL
Fragrances	Creed	Eau de Parfum Vaporisateur 120 ml	http://www.parfumreduc.com/product_info.php?products_id=223376	http://www.parfumwholesale.com/images/photos/128194.jpg	128194	CREED EROLFA de Creed	11	in stock	FR::Standard:14	128194	191.9050	new	CREED EROLFA
Fragrances	Creed	Eau de Toilette Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=275634	http://www.parfumwholesale.com/images/photos/144107.jpg	144107	CREED ACIER ALUMINUM de Creed	3	in stock	FR::Standard:14	144107	170.6250	new	CREED ACIER ALUMINUM
Bath & Body	Creed	Gel douche 200 ml	http://www.parfumreduc.com/product_info.php?products_id=276479	http://www.parfumwholesale.com/images/photos/140676.jpg	140676	CREED EROLFA de Creed	23	in stock	FR::Standard:14	140676	48.2650	new	CREED EROLFA
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=276805	http://www.parfumwholesale.com/images/photos/152604.jpg	152604	CREED VIRGIN ISLAND WATER de Creed	7	in stock	FR::Standard:14	152604	165.3050	new	CREED VIRGIN ISLAND WATER
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=278302	http://www.parfumwholesale.com/images/photos/154606.jpg	154606	CREED MILLESIME IMPERIAL de Creed	50	in stock	FR::Standard:14	154606	170.6250	new	CREED MILLESIME IMPERIAL
Fragrances	Creed	Eau de Parfum Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=281568	http://www.parfumwholesale.com/images/photos/190717.jpg	190717	CREED LOVE IN BLACK de Creed	14	in stock	FR::Standard:14	190717	112.1050	new	CREED LOVE IN BLACK
Fragrances	Creed	Eau de Parfum Vaporisateur 30 ml	http://www.parfumreduc.com/product_info.php?products_id=349046	http://www.parfumwholesale.com/images/photos/210598.jpg	210598	CREED ACQUA FIORENTINA de Creed	4	in stock	FR::Standard:14	210598	114.7650	new	CREED ACQUA FIORENTINA
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349047	http://www.parfumwholesale.com/images/photos/177538.jpg	177538	CREED ACQUA FIORENTINA de Creed	19	in stock	FR::Standard:14	177538	181.2650	new	CREED ACQUA FIORENTINA
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349049	http://www.parfumwholesale.com/images/photos/198216.jpg	198216	CREED AVENTUS de Creed	5	in stock	FR::Standard:14	198216	267.7150	new	CREED AVENTUS
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349050	http://www.parfumwholesale.com/images/photos/133304.jpg	133304	CREED BOIS DU PORTUGAL de Creed	5	in stock	FR::Standard:14	133304	227.1500	new	CREED BOIS DU PORTUGAL
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349052	http://www.parfumwholesale.com/images/photos/190722.jpg	190722	CREED EROLFA de Creed	16	in stock	FR::Standard:14	190722	178.6050	new	CREED EROLFA
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349054	http://www.parfumwholesale.com/images/photos/118858.jpg	118858	CREED FANTASIA DE FLEURS de Creed	29	in stock	FR::Standard:14	118858	130.7250	new	CREED FANTASIA DE FLEURS
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349056	http://www.parfumwholesale.com/images/photos/144109.jpg	144109	CREED FLEURISSIMO de Creed	39	in stock	FR::Standard:14	144109	173.9500	new	CREED FLEURISSIMO
Fragrances	Creed	FLACON 250 ml	http://www.parfumreduc.com/product_info.php?products_id=349057	http://www.parfumwholesale.com/images/photos/140669.jpg	140669	CREED FLEURISSIMO de Creed	6	in stock	FR::Standard:14	140669	306.9500	new	CREED FLEURISSIMO
Fragrances	Creed	Eau de Parfum Vaporisateur 120 ml	http://www.parfumreduc.com/product_info.php?products_id=349060	http://www.parfumwholesale.com/images/photos/115548.jpg	115548	CREED GREEN IRISH TWEED de Creed	50	in stock	FR::Standard:14	115548	200.5500	new	CREED GREEN IRISH TWEED
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349059	http://www.parfumwholesale.com/images/photos/164743.jpg	164743	CREED GREEN IRISH TWEED de Creed	50	in stock	FR::Standard:14	164743	167.9650	new	CREED GREEN IRISH TWEED
Fragrances	Creed	Eau de Parfum Vaporisateur 75 ml	http://www.parfumreduc.com/product_info.php?products_id=349062	http://www.parfumwholesale.com/images/photos/148974.jpg	148974	CREED HIMALAYA de Creed	33	in stock	FR::Standard:14	148974	167.9650	new	CREED HIMALAYA
Fragrances	Creed	Eau de Parfum Vaporisateur 120 ml	http://www.parfumreduc.com/product_info.php?products_id=349064	http://www.parfumwholesale.com/images/photos/132650.jpg	132650	CREED HIMALAYA de Creed	50	in stock	FR::Standard:14	132650	181.2650	new	CREED HIMALAYA
Fragrances	Creed	Eau de Parfum Vaporisateur 120 ml	http://www.parfumreduc.com/product_info.php?products_id=349078	http://www.parfumwholesale.com/images/photos/126758.jpg	126758	CREED ROYAL WATER de Creed	39	in stock	FR::Standard:14	126758	191.9050	new	CREED ROYAL WATER
Fragrances	Creed	Eau de Parfum Vaporisateur 120 ml	http://www.parfumreduc.com/product_info.php?products_id=349075	http://www.parfumwholesale.com/images/photos/132718.jpg	132718	CREED NEROLI SAUVAGE de Creed	15	in stock	FR::Standard:14	132718	214.5150	new	CREED NEROLI SAUVAGE
